3.545180722891566605e-01,4.303975033961672698e-03,4.017583848909150324e-01,3.550172572418444552e-03,4.209133832627808824e-01,2.924416305224033976e-03,4.441794203842396871e-01,2.756383526064055435e-03,5.001546727450342233e-01,4.031514645964901292e-03
3.595571475089546776e-01,2.573610981686739758e-03,4.053321393682839391e-01,1.898435147788784215e-03,4.245604037772713335e-01,2.180514800403621136e-03,4.482741777922500392e-01,5.689158322909933100e-04,5.051449039400847107e-01,2.733690100103754704e-03
3.624063822859003858e-01,3.429203822650373195e-03,4.089303158580267494e-01,3.502816276720124421e-03,4.275887333116249467e-01,3.328827692299671497e-03,4.524584825789645381e-01,3.687283563056461665e-03,5.096955389124063762e-01,2.939379678771339693e-03
3.653614457831325657e-01,3.996099323819619041e-03,4.111201563008791693e-01,3.271861071202987123e-03,4.304705307717355822e-01,2.476744738470100515e-03,4.559996743731683511e-01,1.767669387057026545e-03,5.130006512536633423e-01,5.074714221917288499e-04
3.674861608596547979e-01,4.795304263138284832e-03,4.145066753500488699e-01,5.295792610770503304e-03,4.321637902963203492e-01,5.713718722915276695e-03,4.571068056007814850e-01,4.847179888147980578e-03,5.164685770107456664e-01,6.285768226932788270e-03
3.732660371214588380e-01,4.960909017145115514e-03,4.207180071637902641e-01,3.704354079490857019e-03,4.388391403451644135e-01,4.686552429064682300e-03,4.638228590035818333e-01,4.003141235158168970e-03,5.231195050472159380e-01,4.631891454523667795e-03
3.779957668511885194e-01,5.306606013027890568e-03,4.248209052425919730e-01,4.089016071271370754e-03,4.429176164115922743e-01,5.269385209222069918e-03,4.675268642136112263e-01,5.136331060188711710e-03,5.278573754477369206e-01,6.178581431099747744e-03
3.817567567567567433e-01,5.128428769344324338e-03,4.288016932595246078e-01,3.996016403948095264e-03,4.467193096711168931e-01,4.341886121202890268e-03,4.718821230869423289e-01,4.170804972843398899e-03,5.315125366330185619e-01,4.775001341224962420e-03
3.821800716379029628e-01,3.458741007439098368e-03,4.296320416802344444e-01,1.671000337804949120e-03,4.483230218169976800e-01,2.452842333563755826e-03,4.732416151090849676e-01,3.167610217847760187e-03,5.351514164767177117e-01,2.665817995034930332e-03
3.880169325952458337e-01,4.663858430778985292e-03,4.351839791598827167e-01,4.102009615753261958e-03,4.530771735591012650e-01,4.598535158747843812e-03,4.787447085639856548e-01,5.180460909867135207e-03,5.385542168674698482e-01,4.586197010099627921e-03
3.899218495604038215e-01,3.953936457627775861e-03,4.374145229566915871e-01,2.799799071174458639e-03,4.565939433409312853e-01,3.797655643725905521e-03,4.821800716379029406e-01,4.104577556020645203e-03,5.440491696515792341e-01,4.797984570441412785e-03
3.922907847606643128e-01,4.906900319657769502e-03,4.404591338326278027e-01,4.778539083692340435e-03,4.598095083034842157e-01,5.204149441778207694e-03,4.855340280039075473e-01,5.264415140510121487e-03,5.455714750895473975e-01,3.723019886601506342e-03
3.972158905893845571e-01,3.536219687282134583e-03,4.457994138717030208e-01,3.992216828033707393e-03,4.655568218821229953e-01,3.962207564683963359e-03,4.905893845652881669e-01,4.796464992428155563e-03,5.520026050146531471e-01,2.987260160515740719e-03
3.983800065125365775e-01,5.257234860434697836e-03,4.473461413220449212e-01,5.605169594804010856e-03,4.673477694562032103e-01,6.034999418047286117e-03,4.928606317160534322e-01,7.144086828532431911e-03,5.550960599153370589e-01,3.975165485124497119e-03
4.029225008140670528e-01,3.772917690086780018e-03,4.519781830022793767e-01,3.808094073470286861e-03,4.713529794855096933e-01,4.532636018497235471e-03,4.963611201563009057e-01,5.480588337970202818e-03,5.573917290784760059e-01,3.523227394840159569e-03
4.082383588407684227e-01,3.679871351710326151e-03,4.566427873656789815e-01,4.553059052416060133e-03,4.766525561706284608e-01,5.140406572352841479e-03,5.014083360468902795e-01,6.100649324332144130e-03,5.622924128948224576e-01,4.531261459929612594e-03
4.101107131227613722e-01,3.641947237733374199e-03,4.594594594594594850e-01,4.018144722958104376e-03,4.788098339303158424e-01,4.171456376879869796e-03,5.046971670465646431e-01,4.022727112827089065e-03,5.666802344513188761e-01,2.832368556683402105e-03
4.137495929664604111e-01,4.321921913901500753e-03,4.641647671768153738e-01,5.610428410571213949e-03,4.838000651253663298e-01,6.058486067372372517e-03,5.090524259198957457e-01,5.152768103580612248e-03,5.719472484532726053e-01,3.418849133828914377e-03
4.151986323673070300e-01,3.327294418111739847e-03,4.649381309019863240e-01,4.120627111385446843e-03,4.845490068381634319e-01,4.914336258450834570e-03,5.103630739172908548e-01,4.076403812380158947e-03,5.725415174210354285e-01,3.629077803916316413e-03
4.191142950179094773e-01,2.311061739544102711e-03,4.679908824487137298e-01,2.168171043258444123e-03,4.878052751546727572e-01,2.629902885579140769e-03,5.133018560729404323e-01,2.468301859852686016e-03,5.763187886681861993e-01,2.047342289150000556e-03
4.187072614783457492e-01,4.689294897156040531e-03,4.696841419732986078e-01,3.870835460152561441e-03,4.892705958971019231e-01,4.225361045186119997e-03,5.151904916965157621e-01,4.056260262094111071e-03,5.788098339303158202e-01,4.737380815985529382e-03
4.261478345815695734e-01,2.846628570338529361e-03,4.755942689677629676e-01,3.814979256166099210e-03,4.957912732009117640e-01,2.921196655193828047e-03,5.222158905893845571e-01,2.826395880837224116e-03,5.870481927710843317e-01,1.475371658440270250e-03
4.261803972647346117e-01,3.961471567460373225e-03,4.740312601758384647e-01,3.454081916134578260e-03,4.953109736242266581e-01,4.547233259691226340e-03,5.218088570498209400e-01,5.503021199951834037e-03,5.863725170954086074e-01,5.614407651859010424e-03
4.294855096059915778e-01,3.504329486764119934e-03,4.799088244871377862e-01,4.893795917025091542e-03,5.000651253663301876e-01,4.144920683138392063e-03,5.266932595245847892e-01,4.582944608112454743e-03,5.910778248127644963e-01,3.049721713649774721e-03
4.325138391403451910e-01,3.699753518611962038e-03,4.835721263432106731e-01,4.299754045000088974e-03,5.032481276457179131e-01,3.573782292764529373e-03,5.300472158905893405e-01,2.518534621654962540e-03,5.946841419732985523e-01,2.715667257118291236e-03
4.353793552588733351e-01,3.429493690460424984e-03,4.859247802018886730e-01,4.494608768041034180e-03,5.058775643112992659e-01,3.832397483566998917e-03,5.324649951155974170e-01,3.445206513697950633e-03,5.970856398567241374e-01,3.504216018677146303e-03
4.389938130901985813e-01,4.393504263559436761e-03,4.899299902311950450e-01,4.921208875111370354e-03,5.099478997069357700e-01,4.884036130839909673e-03,5.363725170954085630e-01,4.808001740285362639e-03,6.003744708563985011e-01,3.047373967563834531e-03
4.405731032237055755e-01,4.247839149418756663e-03,4.908580267014001630e-01,4.557510756278921292e-03,5.118772386844676614e-01,4.837874012373486604e-03,5.379273852165418202e-01,4.464428771113841503e-03,6.029062194724845725e-01,3.018795192693226725e-03
4.431048518397916469e-01,4.984351308749229020e-03,4.939921849560404143e-01,4.701376581845896283e-03,5.150521002930641412e-01,5.380201289907612060e-03,5.415337023770758762e-01,5.145947179780351738e-03,6.062031911429502928e-01,4.850391738087174616e-03
4.453191142950179149e-01,5.540598192361090475e-03,4.949365027678281348e-01,5.423825390330245730e-03,5.154347118202540212e-01,5.797415154868652831e-03,5.433572126343211295e-01,5.764457214911207494e-03,6.074975577987625774e-01,5.211809773923282638e-03
4.500000000000000111e-01,5.077429760305872571e-03,4.995115597525235929e-01,4.411762912679662377e-03,5.208726799088244652e-01,3.856083746960340970e-03,5.477368935200260802e-01,3.797638193309279923e-03,6.123656789319439353e-01,2.834146213601274316e-03
4.514001953760989894e-01,5.138820602136158315e-03,5.011152718984044352e-01,5.835254174235263158e-03,5.218332790621947881e-01,5.773945434719800034e-03,5.490882448713774178e-01,5.353752236352663819e-03,6.137088896125040272e-01,4.269904054741478425e-03
4.538342559426896683e-01,5.413845987339318405e-03,5.026864213611201837e-01,5.133530496040220915e-03,5.237056333441876266e-01,4.873712931178167222e-03,5.508384890915012377e-01,5.202965029237390654e-03,6.148648648648649129e-01,5.465355605962918598e-03
4.550065125366330454e-01,5.340093892443956158e-03,5.034435037447085870e-01,6.305452715785204998e-03,5.250488440247476074e-01,5.569349355183834949e-03,5.520270270270269952e-01,5.468895124598237636e-03,6.158336046890263704e-01,6.374379152596160863e-03
4.563822859003582311e-01,3.396874743433532431e-03,5.054216867469879526e-01,2.565461072756630365e-03,5.257489417127970688e-01,2.872814925255992927e-03,5.534028003907521809e-01,3.119375031705739348e-03,6.170709866492998241e-01,5.385618254048787218e-03
4.599071963529794971e-01,5.446954398671473817e-03,5.087919244545749953e-01,5.550182541571929522e-03,5.298111364376424381e-01,4.890138279863691720e-03,5.572370563334418936e-01,3.918648681269040583e-03,6.222403126017583830e-01,5.201270723284777582e-03
4.625773363725170784e-01,4.841995437131261723e-03,5.113236730706610667e-01,5.000877079688179593e-03,5.323184630413545504e-01,4.280708088958704374e-03,5.598664929990231354e-01,3.978481657800615919e-03,6.260257245197003995e-01,4.875262804639922398e-03
4.649381309019863240e-01,4.403538582526128273e-03,5.131553239986975656e-01,5.668233969683397766e-03,5.338570498209052051e-01,4.850801608410734191e-03,5.615271898404429196e-01,4.534843213772677718e-03,6.272875284923478123e-01,5.267674525013368685e-03
4.673233474438293622e-01,4.650126165702346895e-03,5.152067730380982535e-01,5.330032320371783094e-03,5.362585477043309012e-01,4.527296300872995019e-03,5.633588407684793076e-01,4.356331483849801116e-03,6.302425919895798812e-01,4.831705857226854112e-03
4.699690654509932064e-01,4.368772723599582963e-03,5.186909801367632911e-01,4.881240157247525996e-03,5.389612504070335763e-01,4.905617122042870738e-03,5.657684793226961384e-01,4.623829348053428399e-03,6.335151416476716424e-01,4.051192366558997032e-03
4.723787040052099817e-01,4.372578519818204335e-03,5.204982090524259419e-01,4.956365031165290737e-03,5.406463692608270977e-01,4.554019591915544653e-03,5.682106805600780630e-01,4.027403019336833929e-03,6.354281992836210424e-01,4.778053666286113076e-03
4.721670465646369275e-01,6.044490547353293351e-03,5.219472484532725609e-01,5.843300683399017988e-03,5.420872679908824709e-01,5.539724978113911256e-03,5.693992184956041536e-01,5.401934698044614895e-03,6.355584500162813066e-01,6.436002177314218559e-03
4.757000976880495502e-01,5.188168991745082705e-03,5.260501465320741588e-01,4.705631642932975138e-03,5.460436339954413132e-01,5.539210554613256503e-03,5.726066427873657272e-01,5.296468313183038019e-03,6.383018560729404323e-01,6.377393392538480317e-03
4.755779876261804207e-01,4.095655534621977026e-03,5.252360794529469246e-01,3.242604023166182573e-03,5.464425268642135736e-01,3.279892324890179827e-03,5.740149788342558956e-01,3.000541266458869091e-03,6.404591338326278693e-01,2.731604479752722681e-03
4.784679257570824129e-01,3.931868146694513129e-03,5.281504395962227649e-01,3.286311262523090165e-03,5.486649299902313093e-01,5.040423050456628064e-03,5.749592966460437271e-01,4.898059708259851555e-03,6.412732009117551035e-01,6.416604579265235836e-03
4.818625854770433037e-01,4.687683538137056398e-03,5.307228915662650648e-01,3.374737634873099454e-03,5.517990882448714496e-01,3.243074050190081995e-03,5.788993813090199669e-01,2.602545842509702140e-03,6.454982090524259419e-01,4.078760411284026652e-03
4.828231846304135155e-01,4.023089525128062220e-03,5.315939433409313519e-01,1.278474140631756387e-03,5.522224031260176691e-01,2.157200959539288480e-03,5.789482253337674411e-01,2.198975859420999792e-03,6.450993161836534595e-01,2.777913702654015177e-03
4.853630739172907771e-01,4.518959608480452132e-03,5.329452946922825785e-01,4.677281185469972860e-03,5.538179746011071547e-01,4.405855577324709928e-03,5.794203842396613569e-01,4.164126184917132587e-03,6.472891566265059904e-01,3.880428157312028423e-03
4.868446760013024344e-01,4.364902879193563803e-03,5.359736242266361916e-01,2.359165833497879963e-03,5.576359492022142650e-01,2.180119666723606773e-03,5.844838814718332776e-01,2.215489201811021193e-03,6.514734614132204893e-01,4.130506086647365432e-03
4.893927059589709971e-01,4.417437324005876569e-03,5.378052751546726906e-01,4.277331854760652551e-03,5.588814718332789644e-01,3.991718799061351811e-03,5.861934223380006470e-01,4.031202309588798396e-03,6.530527515467274835e-01,3.878190274802906668e-03
4.915744057310321713e-01,4.546110937693748945e-03,5.411592315206773529e-01,3.696922316450141320e-03,5.619342233800065367e-01,3.677259130666248217e-03,5.886763269293389111e-01,3.249504535033504327e-03,6.557310322370563105e-01,4.526681463516085170e-03
4.935444480625202912e-01,4.927533975748012336e-03,5.432513839140346024e-01,4.072907035225185358e-03,5.646287854119179661e-01,3.564219583515808136e-03,5.916802344513187872e-01,3.500355915191082773e-03,6.585639856724194718e-01,4.644079667189113594e-03
4.949120807554542867e-01,4.290913519346046569e-03,5.448550960599153337e-01,3.282215087816149970e-03,5.661348095083035270e-01,3.884592990040863173e-03,5.934386193422337419e-01,3.517919086895902360e-03,6.602816672093780870e-01,5.231126894396601057e-03
4.966053402800391092e-01,4.582308312977763712e-03,5.470612178443504670e-01,3.546792264198020232e-03,5.682351025724520222e-01,3.370729258141110744e-03,5.945050472158905919e-01,3.600385948250706906e-03,6.618935200260500640e-01,4.355722942923096613e-03
4.983881471833279120e-01,4.914875634520055395e-03,5.486079452946922563e-01,4.168897839534031237e-03,5.691142950179095550e-01,4.692021638225186454e-03,5.956691631390427233e-01,5.516624533667984290e-03,6.612585477043307902e-01,4.566647852520513452e-03
5.004151742103549738e-01,4.670177322755265405e-03,5.506186909801368268e-01,3.841378894852721763e-03,5.711657440573103539e-01,4.090604045030315702e-03,5.979159882774339740e-01,5.073316720120309327e-03,6.630820579615760435e-01,4.631505137464412419e-03
5.017583848909150657e-01,3.532750993769169252e-03,5.516362748290459805e-01,2.769096765182671102e-03,5.721100618690980744e-01,2.748196897699178940e-03,5.984858352328231712e-01,2.855809505027227021e-03,6.624796483230218636e-01,2.696811459696291796e-03
5.042250081406708384e-01,3.644475666985979353e-03,5.546564636926081260e-01,2.376797064605641954e-03,5.751790947574080270e-01,2.567475163871080386e-03,6.011071312276131673e-01,1.938608068188975601e-03,6.660045587756431296e-01,4.613871948468772563e-03
5.060892217518724312e-01,3.625899001019407784e-03,5.559752523607944807e-01,2.407547474669332818e-03,5.763513513513512931e-01,2.499782490688272005e-03,6.030527515467273281e-01,2.439268835398981407e-03,6.682920872679909419e-01,5.235445069958691647e-03
5.074487137740149034e-01,3.674410596198197931e-03,5.569521328557472950e-01,3.080832531954426617e-03,5.775154672745034246e-01,2.743369821980043768e-03,6.041843047867143657e-01,2.259179151835978734e-03,6.694399218495603598e-01,4.079556471445012177e-03
5.091908173233473667e-01,3.461594715124594220e-03,5.583767502442201769e-01,2.829325238541271961e-03,5.791354607619667583e-01,2.907872219988962524e-03,6.053891240638229476e-01,2.812056834361064024e-03,6.708482578964506393e-01,4.164380811186960997e-03
5.104037772712471943e-01,3.895512996526813172e-03,5.607212634321068201e-01,2.826278643376168957e-03,5.806089221751873364e-01,2.954244831534108464e-03,6.074161510908497874e-01,3.126801873013613890e-03,6.731276457180070949e-01,5.037398146657253405e-03
5.123005535656137699e-01,3.519877692520075822e-03,5.621295994789970996e-01,2.285282186636561266e-03,5.822126343210680677e-01,2.913109213093834342e-03,6.096141322044935640e-01,3.706732672423031661e-03,6.750162813415825358e-01,4.615868018226479755e-03
5.139286877238683493e-01,3.484967825972260912e-03,5.637333116248779419e-01,1.817285101496131242e-03,5.836291110387495928e-01,1.592245285366039121e-03,6.104444806252036226e-01,1.583271525913845269e-03,6.758222077499185243e-01,2.655356538220288859e-03
5.149544122435688598e-01,4.203819065424088154e-03,5.651579290133507127e-01,4.535997543628884042e-03,5.843617714099641480e-01,5.050274280568582685e-03,6.109329208726800298e-01,4.886342282778239308e-03,6.776375773363725319e-01,5.806096250469586217e-03
5.173070661022468597e-01,4.211206060436517226e-03,5.676733962878540707e-01,3.922046434787085888e-03,5.872354281992835379e-01,4.136021596925260231e-03,6.141077824812765096e-01,4.639796724280091482e-03,6.806089221751872032e-01,5.109229225348461099e-03
5.191794203842395872e-01,4.378545886760791712e-03,5.684793226961901702e-01,3.436828853582333566e-03,5.886844676001302679e-01,3.072647635841194332e-03,6.160696841419733838e-01,4.306761082477458986e-03,6.824894171279712873e-01,4.294279075425016731e-03
5.212878541191794390e-01,3.731145713070135872e-03,5.709785086291110368e-01,1.166532844293453582e-03,5.913220449365027553e-01,8.423135978344382284e-04,6.185525887333115369e-01,1.490343175095303150e-03,6.839547378704006197e-01,3.220517683380441209e-03
5.224275480299576113e-01,3.446398912868674572e-03,5.735346792575708452e-01,2.096692938066485861e-03,5.934711820253989467e-01,2.176560235632583017e-03,6.200097688049495126e-01,1.456838942149969382e-03,6.860631716053403606e-01,2.893249830379432831e-03
5.232334744382937108e-01,3.575728832765846105e-03,5.746499511559752804e-01,2.858407340756841022e-03,5.950748941712797890e-01,2.063848701425596496e-03,6.212715727775968144e-01,6.035087265663077651e-04,6.876098990556821500e-01,2.941408096429615985e-03
5.254721589058938269e-01,3.838686677926376068e-03,5.758629111038748860e-01,3.417472602071664183e-03,5.957505698469554023e-01,4.474155917691268088e-03,6.217518723542820869e-01,4.174934106351827455e-03,6.877157277759686771e-01,6.274096892016938452e-03
5.269293389775316916e-01,4.232726101681108868e-03,5.775561706284597641e-01,4.007707708426152919e-03,5.975170954086616026e-01,4.060016225764681748e-03,6.233148811462064787e-01,3.800621049965379177e-03,6.896369260827091008e-01,5.504020642547962847e-03
5.287854119179421497e-01,3.973064366814403614e-03,5.796646043633996159e-01,3.562545795600354122e-03,5.988521654184305598e-01,4.214210699817120404e-03,6.247557798762617409e-01,4.326902456546468691e-03,6.906219472484532718e-01,6.354334589511693478e-03
5.308694236405080424e-01,3.829110559137291307e-03,5.813253012048192891e-01,3.119162576399405178e-03,6.006838163464669478e-01,4.373715067321512322e-03,6.263757733637251857e-01,4.607173779157711438e-03,6.922175187235428684e-01,6.050692869972690117e-03
5.324731357863887737e-01,3.677871817979972043e-03,5.831162487788994486e-01,3.437253041563416694e-03,6.024259198957994110e-01,4.519986041572264003e-03,6.288749592966460522e-01,4.768960311796417717e-03,6.942771084337349130e-01,6.227426928044338741e-03
5.335639856724194718e-01,3.648673713546236267e-03,5.840442852491045667e-01,3.173963920547948764e-03,6.033702377075871315e-01,4.240703500977521800e-03,6.295017909475740803e-01,4.718331666995776406e-03,6.945783132530121140e-01,6.118005217835025336e-03
5.359247802018887175e-01,4.289646892819242406e-03,5.861120156300879680e-01,3.399215048742917390e-03,6.048599804623900900e-01,4.010418657327922097e-03,6.303321393682839169e-01,3.876788805460393630e-03,6.951155975252361063e-01,4.596891985621130369e-03
5.358352328231846817e-01,4.040233858808055765e-03,5.864539238033213975e-01,3.622095392019097394e-03,6.062520351676977670e-01,3.642311148607588981e-03,6.322126343210680011e-01,3.699431085954708182e-03,6.977450341908173481e-01,4.607389537144217055e-03
5.376261803972647302e-01,3.906555155545748080e-03,5.877157277759688103e-01,3.683327442025266778e-03,6.063497232171930484e-01,4.575563937885334873e-03,6.321475089547379245e-01,4.297672836180439770e-03,6.970530771735591324e-01,6.165148794421648759e-03
5.394578313253012292e-01,4.023550729935862491e-03,5.896857701074568192e-01,3.574449797323290667e-03,6.083197655486812794e-01,4.210497849016582410e-03,6.332627808531421376e-01,3.542922433487508908e-03,6.978264408987301382e-01,4.165478708680558050e-03
5.403288830999674053e-01,4.314586238777889417e-03,5.910615434711820049e-01,4.211992822352659399e-03,6.102165418430478550e-01,4.303436087186598979e-03,6.364864864864865357e-01,4.925300931841791741e-03,7.008384890915012599e-01,4.937798339152254211e-03
